yyyy,mm,dd,hh,temp,sal,co2,do,ph,omega_a,omega_c,TA_calc,datetime,doy,do_mgpl,co2_thermal,co2_corr
2016,8,31,9,17.610100000000003,30.124799423583454,817.71844,288.9404296875,7.8273,1.7326700823454493,2.7124685567463405,2514.1324656889183,2016-08-31T09:00:00Z,244,9.495144797607422,749.03,644.97
2016,8,31,10,17.31495,30.22236347644627,814.8666,289.1845703125,7.8426,1.8397516391640114,2.8812599853798817,2607.1034646639473,2016-08-31T10:00:00Z,244,9.503167733642577,739.73,650.8
2016,8,31,11,17.063499999999998,30.63069739604216,840.03688,282.1044921875,7.8372,1.8480918768300363,2.8928564874467626,2658.561113606041,2016-08-31T11:00:00Z,244,9.270502588623048,731.91,678.08
2016,8,31,12,16.8813,31.0330798692573,855.83289,294.677734375,7.8393,1.906350102845752,2.9816310462305564,2729.806124063353,2016-08-31T12:00:00Z,244,9.683683794433595,726.29,696.17
2016,8,31,13,16.886400000000002,31.013971071704677,893.10934,291.50390625,7.827,1.8786185977113903,2.9384536554951737,2762.4359620039163,2016-08-31T13:00:00Z,244,9.579385625976565,726.44,726.34
2016,8,31,14,16.432499999999997,31.16634345719715,793.87235,296.142578125,7.8348,1.714069801154962,2.6824063255691106,2513.42752660239,2016-08-31T14:00:00Z,244,9.731821410644532,712.63,658.15
2016,8,31,15,16.3994,31.209929222197353,766.70595,292.8466796875,7.87,1.948301178006149,3.048531180243714,2652.4625525298857,2016-08-31T15:00:00Z,244,9.623511774169922,711.63,636.52
2016,8,31,16,15.9465,31.352557924688846,851.33718,289.0625,7.80115,1.5574407396748597,2.4385066197951595,2480.622843473114,2016-08-31T16:00:00Z,244,9.499156265625,698.13,720.45
2016,8,31,17,15.99935,31.34355190776234,860.17627,294.677734375,7.82935,1.7887200023137653,2.8007493993569654,2687.6846974904424,2016-08-31T17:00:00Z,244,9.683683794433595,699.69,726.3
2016,8,31,18,16.1541,31.30239369690043,822.78832,300.29296875,7.7975,1.478910129151055,2.3150037526531086,2369.6312130814094,2016-08-31T18:00:00Z,244,9.868211323242187,704.29,690.2
2016,8,31,19,16.3827,31.271767783011015,786.89964,313.96484375,7.8612,1.9180720253933181,3.0013000822450415,2663.4680604395035,2016-08-31T19:00:00Z,244,10.317495741210937,711.13,653.74
2016,8,31,20,16.694049999999997,31.120321004514835,744.58577,316.2841796875,7.8845,2.0396350550466273,3.1899270567748204,2669.252183839012,2016-08-31T20:00:00Z,244,10.393713633544923,720.56,610.49
2016,8,31,21,17.536,30.723292896023494,738.17937,324.21875,7.8673,1.8992338970781173,2.9686456449290706,2522.928124889171,2016-08-31T21:00:00Z,244,10.6544590546875,746.68,584.07
2016,8,31,22,17.50555,30.638619394554592,733.99675,329.4677734375,7.8679,1.8916794413715707,2.957609280036564,2513.1779741752493,2016-08-31T22:00:00Z,244,10.82695217944336,745.72,581.51
2016,8,31,23,17.0293,30.921070060894152,769.401,318.2373046875,7.8813,2.089390620014861,3.2675465533167087,2729.7410321540497,2016-08-31T23:00:00Z,244,10.457897121826171,730.85,621.96
2016,9,1,0,16.7616,31.129365622187898,809.46475,300.4150390625,7.8615,1.9946226257490538,3.1197366696941256,2736.6964632477716,2016-09-01T00:00:00Z,244,9.872222791259766,722.62,661.8
2016,9,1,1,16.84505,31.05571410899195,822.34544,305.17578125,7.8464,1.8944777861223971,2.962917359125065,2674.872664938002,2016-09-01T01:00:00Z,244,10.028670043945313,725.17,669.96
2016,9,1,2,16.477400000000003,31.14919089118637,826.47078,301.7578125,7.859,2.000196882962471,3.1297266370947088,2776.267457166307,2016-09-01T02:00:00Z,244,9.916348939453126,713.98,683.87
2016,9,1,3,16.4863,31.18577480191007,760.16548,305.2978515625,7.8765,1.9863485080851002,3.108382285626619,2673.505817592827,2016-09-01T03:00:00Z,244,10.032681511962892,714.25,628.77
2016,9,1,4,15.9845,31.31983677454415,NA,294.0673828125,7.8585,NA,NA,NA,2016-09-01T04:00:00Z,245,9.663626454345703,699.25,NA
2016,9,1,5,15.8309,31.37567107023716,798.94263,294.0673828125,7.8927,2.2148439086978615,3.4689599707153396,2932.7691204079747,2016-09-01T05:00:00Z,245,9.663626454345703,694.72,679.42
2016,9,1,6,15.8747,31.368662041127628,849.18123,287.353515625,7.79815,1.516689957878803,2.37522209117666,2449.9264981749648,2016-09-01T06:00:00Z,245,9.442995713378906,696.01,720.81
2016,9,1,7,16.0684,31.329485217832286,825.34706,289.1845703125,7.6781500000000005,0.8573302081543568,1.3422813990529776,1777.5950546395427,2016-09-01T07:00:00Z,245,9.503167733642577,701.74,694.86
2016,9,1,8,16.0593,31.32885505673359,795.33015,292.48046875,7.6649,0.7796827732083712,1.2205665989399201,1656.9126555623636,2016-09-01T08:00:00Z,245,9.611477370117187,701.47,669.85
2016,9,1,9,17.154600000000002,30.8022381328459,741.90031,290.283203125,7.8418,1.6725726184794953,2.6169221746568745,2381.011443145961,2016-09-01T09:00:00Z,245,9.539270945800782,734.73,596.56
2016,9,1,10,17.22585,30.36084530046003,797.27271,283.69140625,7.8438,1.807413455211828,2.830147687605097,2561.101954305835,2016-09-01T10:00:00Z,245,9.322651672851565,736.95,639.15
2016,9,1,11,17.0517,30.43800736767529,828.16079,280.1513671875,7.8289,1.7496696176974125,2.7396076001125578,2565.1431127644164,2016-09-01T11:00:00Z,245,9.2063191003418,731.54,668.82
2016,9,1,12,16.8074,30.92974879809678,851.61287,285.64453125,7.8416,1.9085471965421092,2.986192498801867,2731.367975545935,2016-09-01T12:00:00Z,245,9.386835161132813,724.02,694.91
2016,9,1,13,16.8176,30.972595065337487,887.30578,286.0107421875,7.842,1.995432434373518,3.1216450791207864,2846.816634653979,2016-09-01T13:00:00Z,245,9.398869565185548,724.33,723.72
2016,9,1,14,16.7797,30.99295536011248,905.11567,298.33984375,7.84185,2.0156075199087393,3.153961534305585,2898.0874419383063,2016-09-01T14:00:00Z,245,9.804027834960937,723.17,739.43
2016,9,1,15,16.4394,31.138960309196097,907.47471,297.9736328125,7.77425,1.4784091847352232,2.313901925788079,2463.3663162815997,2016-09-01T15:00:00Z,245,9.791993430908203,712.84,752.11
2016,9,1,16,16.406,31.19566367290561,834.23243,297.4853515625,7.8567,1.984727749458632,3.1065064636425532,2788.0338787120677,2016-09-01T16:00:00Z,245,9.775947558837892,711.83,692.38
2016,9,1,17,15.94255,31.28764427674338,872.62461,291.1376953125,7.8821,2.3074547698286723,3.613890087688243,3110.7933545552473,2016-09-01T17:00:00Z,245,9.56735122192383,698.01,738.58
2016,9,1,18,15.9122,31.298638471438927,898.90966,289.9169921875,7.88145,2.356556647646627,3.6909487662912075,3189.7982400854685,2016-09-01T18:00:00Z,245,9.527236541748048,697.12,761.81
2016,9,1,19,16.0208,31.297310214548247,842.58574,292.48046875,7.8339,1.790752777123101,2.803974072160762,2662.757461822516,2016-09-01T19:00:00Z,245,9.611477370117187,700.33,710.8
2016,9,1,20,16.11455,31.295266378339374,801.63807,302.6123046875,7.8798,2.1084833218633925,3.3009556371161035,2842.9544123544756,2016-09-01T20:00:00Z,245,9.944429215576172,703.11,673.58
2016,9,1,21,17.35405,30.974144319753655,718.71944,328.125,7.8174,1.4599221279628127,2.2821024976804076,2175.1559503366543,2016-09-01T21:00:00Z,245,10.782826031249998,740.96,573.06
2016,9,1,22,17.59055,30.8428962605836,737.82141,325.0732421875,7.8536,1.7847342416216905,2.788219625648347,2433.948244852207,2016-09-01T22:00:00Z,245,10.682539330810547,748.41,582.44
2016,9,1,23,17.70805,30.793815541421086,761.47996,323.486328125,7.8258,1.6348344510328177,2.5536735244268525,2347.24354978415,2016-09-01T23:00:00Z,245,10.630390246582031,752.14,598.13
2016,9,2,0,17.1569,30.913554173875337,795.83275,316.2841796875,7.8842,2.193357808780528,3.4290527078339617,2838.238009696564,2016-09-02T00:00:00Z,245,10.393713633544923,734.8,639.86
2016,9,2,1,17.083750000000002,31.015047420069322,851.73439,310.791015625,7.8299,1.822692626977883,2.8495738507027695,2647.456708127578,2016-09-02T01:00:00Z,245,10.213197572753906,732.53,686.93
2016,9,2,2,17.0347,31.02617269624171,842.24255,305.6640625,7.8516,1.9879575993697893,3.108326091980594,2766.976010701383,2016-09-02T02:00:00Z,245,10.044715916015626,731.01,680.69
2016,9,2,3,16.61045,31.13038185037694,858.06612,296.38671875,7.7455,1.2318741407315723,1.927030127792057,2167.1406836489277,2016-09-02T03:00:00Z,245,9.739844346679687,718.01,706.03
2016,9,2,4,16.538899999999998,31.197417638565085,810.31549,299.8046875,7.87,2.0521991368452666,3.210847779007702,2792.8753684597386,2016-09-02T04:00:00Z,246,9.852165451171874,715.84,668.76
2016,9,2,5,15.87705,31.311188391170425,875.22557,291.9921875,7.8669,2.1491321079418975,3.3662016851936647,3000.0096787073826,2016-09-02T05:00:00Z,246,9.595431498046874,696.08,742.84
2016,9,2,6,16.0958,31.29705690866456,863.13161,290.8935546875,7.6899,0.9499787636178504,1.4872359536662412,1912.5829437085729,2016-09-02T06:00:00Z,246,9.559328285888672,702.55,725.83
2016,9,2,7,16.8543,31.10446938285068,880.363,298.828125,7.7239,1.147540924561195,1.7946943788788643,2105.974862773424,2016-09-02T07:00:00Z,246,9.82007370703125,725.46,716.94
2016,9,2,8,16.805,31.08082573614537,832.03721,289.0625,7.78665,1.446369107705824,2.2621701777338923,2324.5421419583713,2016-09-02T08:00:00Z,246,9.499156265625,723.95,679
2016,9,2,9,16.85715,30.88354709462018,758.71949,292.8466796875,7.8844,2.066164628013459,3.2329316783590305,2709.330471340311,2016-09-02T09:00:00Z,246,9.623511774169922,725.55,617.81
2016,9,2,10,17.15735,30.267192558061474,752.42322,284.1796875,7.8661,1.8770083893296423,2.9395630575195275,2555.7456550978795,2016-09-02T10:00:00Z,246,9.338697544921875,734.82,604.95
2016,9,2,11,17.1585,30.115823975051626,797.73934,281.25,7.82085,1.6090668039710312,2.521610177080533,2411.7792761151723,2016-09-02T11:00:00Z,246,9.2424223125,734.85,641.35
2016,9,2,12,17.071199999999997,30.300026410863417,831.67776,275.5126953125,7.8254,1.718027244132396,2.69125531393018,2547.5186677521683,2016-09-02T12:00:00Z,246,9.05388331567383,732.14,671.11
2016,9,2,13,16.859949999999998,30.761466036849583,912.48629,281.73828125,7.7862,1.573742871641274,2.4634430393024442,2536.203836193336,2016-09-02T13:00:00Z,246,9.258468184570312,725.63,742.93
2016,9,2,14,17.0082,30.675325987147335,935.23688,292.6025390625,7.71935,1.1879351087278218,1.8592734655074514,2199.8648386225664,2016-09-02T14:00:00Z,246,9.615488838134766,730.2,756.69
2016,9,2,15,16.85955,30.80743819108057,946.53789,285.0341796875,7.8488,2.178659446703042,3.409913088429493,3074.668044984672,2016-09-02T15:00:00Z,246,9.366777821044922,725.62,770.66
2016,9,2,16,16.61035,31.032364262768205,954.86036,293.3349609375,7.8515,2.219344531163778,3.4732368833983887,3128.4674698112403,2016-09-02T16:00:00Z,246,9.639557646240235,718.01,785.68
2016,9,2,17,16.2667,31.093908577703488,908.38693,285.7666015625,7.70645,1.071820377455292,1.6782685534955812,2082.0030196721546,2016-09-02T17:00:00Z,246,9.39084662915039,707.65,758.38
2016,9,2,18,16.0763,31.23224352887383,941.91481,285.888671875,7.88835,2.558020662339733,4.00580435174493,3394.786775485275,2016-09-02T18:00:00Z,246,9.394858097167969,701.97,792.73
2016,9,2,19,16.658450000000002,31.095466604739805,977.68929,306.7626953125,7.7507,1.4273309665727856,2.233212275268641,2489.261479050576,2016-09-02T19:00:00Z,246,10.08081912817383,719.47,802.83
2016,9,2,20,17.14665,30.948328162476678,851.46378,315.91796875,7.8641,2.128267390084504,3.3273065355849676,2877.3472969047266,2016-09-02T20:00:00Z,246,10.381679229492187,734.48,684.89
2016,9,2,21,17.1947,30.94797672106268,807.75319,325.3173828125,7.9220500000000005,2.6310646443181436,4.1130120357572295,3157.2505008733065,2016-09-02T21:00:00Z,246,10.690562266845703,735.98,648.41
2016,9,2,22,17.307499999999997,30.906299539246838,758.23842,324.0966796875,7.9357,2.6410243099308888,4.128014624606922,3071.762640673243,2016-09-02T22:00:00Z,246,10.650447586669923,739.5,605.76
2016,9,2,23,17.4349,30.793913908447692,773.5247,319.2138671875,7.9144,2.4491503713928324,3.828026894923989,2965.1053485525717,2016-09-02T23:00:00Z,246,10.489988865966797,743.5,614.66
2016,9,3,0,17.36835,30.788818029790075,792.33327,316.40625,7.9085,2.4350021138403086,3.806941419569329,2993.9927651064963,2016-09-03T00:00:00Z,246,10.3977251015625,741.4,631.38
2016,9,3,1,16.91105,31.0067117386246,861.43791,297.7294921875,7.8682,2.1779508000045382,3.40622890852408,2940.9043819312033,2016-09-03T01:00:00Z,246,9.783970494873047,727.2,699.85
2016,9,3,2,16.84325,31.09748516418685,848.17419,297.4853515625,7.89975,2.4781135566569428,3.8752040292783416,3138.0827514662546,2016-09-03T02:00:00Z,246,9.775947558837892,725.12,691.05
2016,9,3,3,16.8274,31.104699766547423,901.18169,298.7060546875,7.89305,2.54400865026637,3.9789221251618874,3273.8241323809066,2016-09-03T03:00:00Z,246,9.816062239013672,724.63,734.73
2016,9,3,4,16.5895,31.172753735936183,793.89299,296.5087890625,7.8333,1.6923215052094653,2.6480517621951773,2493.2835991077927,2016-09-03T04:00:00Z,247,9.743855814697266,717.38,653.81
2016,9,3,5,16.318150000000003,31.241247287615735,888.30388,295.8984375,7.71595,1.0985393454009096,1.7193189280306127,2085.215843619344,2016-09-03T05:00:00Z,247,9.723798474609374,709.19,740
2016,9,3,6,16.174,31.278303956944974,951.41647,296.0205078125,7.8339,2.0179297315522424,3.1588842989065458,2989.4724111625055,2016-09-03T06:00:00Z,247,9.727809942626953,704.88,797.43
2016,9,3,7,16.078,31.321290924553928,989.7868,293.3349609375,7.762499999999999,1.5033331519422184,2.3535069766675787,2599.9915606774152,2016-09-03T07:00:00Z,247,9.639557646240235,702.02,832.96
2016,9,3,8,16.2404,31.292547852682333,850.44575,294.189453125,7.6074,0.6357067014030133,0.9949816316008154,1532.4811214663348,2016-09-03T08:00:00Z,247,9.667637922363282,706.86,710.8
2016,9,3,9,16.2316,31.278201712832832,815.93895,294.677734375,7.6071,0.6083089788052783,0.9521270555721708,1468.9420543807068,2016-09-03T09:00:00Z,247,9.683683794433595,706.6,682.21
2016,9,3,10,16.787950000000002,30.917294439634468,761.36406,288.6962890625,7.86,1.8391647274726792,2.8778493341882054,2549.4289101878344,2016-09-03T10:00:00Z,247,9.487121861572266,723.42,621.78
2016,9,3,11,17.0395,30.621119465546133,794.98105,281.494140625,7.8477,1.8368556001149385,2.8753505092523377,2588.7061379907063,2016-09-03T11:00:00Z,247,9.250445248535156,731.16,642.36
2016,9,3,12,17.120150000000002,30.31990374216656,832.19012,282.71484375,7.81285,1.6128494246319065,2.526202516289928,2460.1900590590712,2016-09-03T12:00:00Z,247,9.290559928710937,733.66,670.13
