date, datatype, valuestation,attributes
2018-07-03T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-03T00:00:00,TAVG,23.6,GHCND:USW00014764,"H,,S,"
2018-07-03T00:00:00,TMAX,31.1,GHCND:USW00014764,",,W,2400"
2018-07-03T00:00:00,TMIN,17.8,GHCND:USW00014764,",,W,2400"
2018-07-03T00:00:00,WDF2,160,GHCND:USW00014764,",,W,"
2018-07-03T00:00:00,WDF5,180,GHCND:USW00014764,",,W,"
2018-07-03T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2018-07-03T00:00:00,WSF5,12.1,GHCND:USW00014764,",,W,"
2018-07-03T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-03T00:00:00,WT03,1,GHCND:USW00014764,",,W,"
2018-07-03T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2018-07-04T00:00:00,AWND,2.7,GHCND:USW00014764,",,W,"
2018-07-04T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-04T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-04T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-04T00:00:00,TAVG,27.3,GHCND:USW00014764,"H,,S,"
2018-07-04T00:00:00,TMAX,33.9,GHCND:USW00014764,",,W,2400"
2018-07-04T00:00:00,TMIN,20.0,GHCND:USW00014764,",,W,2400"
2018-07-04T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2018-07-04T00:00:00,WDF5,160,GHCND:USW00014764,",,W,"
2018-07-04T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2018-07-04T00:00:00,WSF5,14.8,GHCND:USW00014764,",,W,"
2018-07-05T00:00:00,AWND,4.3,GHCND:USW00014764,",,W,"
2018-07-05T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-05T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-05T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-05T00:00:00,TAVG,26.3,GHCND:USW00014764,"H,,S,"
2018-07-05T00:00:00,TMAX,31.7,GHCND:USW00014764,",,W,2400"
2018-07-05T00:00:00,TMIN,19.4,GHCND:USW00014764,",,W,2400"
2018-07-05T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2018-07-05T00:00:00,WDF5,180,GHCND:USW00014764,",,W,"
2018-07-05T00:00:00,WSF2,10.7,GHCND:USW00014764,",,W,"
2018-07-05T00:00:00,WSF5,14.3,GHCND:USW00014764,",,W,"
2018-07-06T00:00:00,AWND,5.8,GHCND:USW00014764,",,W,"
2018-07-06T00:00:00,PRCP,2.3,GHCND:USW00014764,",,W,2400"
2018-07-06T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-06T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-06T00:00:00,TAVG,26.3,GHCND:USW00014764,"H,,S,"
2018-07-06T00:00:00,TMAX,30.6,GHCND:USW00014764,",,W,2400"
2018-07-06T00:00:00,TMIN,15.6,GHCND:USW00014764,",,W,2400"
2018-07-06T00:00:00,WDF2,340,GHCND:USW00014764,",,W,"
2018-07-06T00:00:00,WDF5,340,GHCND:USW00014764,",,W,"
2018-07-06T00:00:00,WSF2,11.2,GHCND:USW00014764,",,W,"
2018-07-06T00:00:00,WSF5,16.5,GHCND:USW00014764,",,W,"
2018-07-06T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-07T00:00:00,AWND,2.9,GHCND:USW00014764,",,W,"
2018-07-07T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-07T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-07T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-07T00:00:00,TAVG,18.9,GHCND:USW00014764,"H,,S,"
2018-07-07T00:00:00,TMAX,25.6,GHCND:USW00014764,",,W,2400"
2018-07-07T00:00:00,TMIN,10.6,GHCND:USW00014764,",,W,2400"
2018-07-07T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2018-07-07T00:00:00,WDF5,180,GHCND:USW00014764,",,W,"
2018-07-07T00:00:00,WSF2,7.6,GHCND:USW00014764,",,W,"
2018-07-07T00:00:00,WSF5,10.7,GHCND:USW00014764,",,W,"
2018-07-08T00:00:00,AWND,3.2,GHCND:USW00014764,",,W,"
2018-07-08T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-08T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-08T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-08T00:00:00,TAVG,19.7,GHCND:USW00014764,"H,,S,"
2018-07-08T00:00:00,TMAX,26.7,GHCND:USW00014764,",,W,2400"
2018-07-08T00:00:00,TMIN,11.1,GHCND:USW00014764,",,W,2400"
2018-07-08T00:00:00,WDF2,170,GHCND:USW00014764,",,W,"
2018-07-08T00:00:00,WDF5,170,GHCND:USW00014764,",,W,"
2018-07-08T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2018-07-08T00:00:00,WSF5,12.1,GHCND:USW00014764,",,W,"
2018-07-09T00:00:00,AWND,2.9,GHCND:USW00014764,",,W,"
2018-07-09T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-09T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-09T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-09T00:00:00,TAVG,21.9,GHCND:USW00014764,"H,,S,"
2018-07-09T00:00:00,TMAX,28.9,GHCND:USW00014764,",,W,2400"
2018-07-09T00:00:00,TMIN,14.4,GHCND:USW00014764,",,W,2400"
2018-07-09T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2018-07-09T00:00:00,WDF5,160,GHCND:USW00014764,",,W,"
2018-07-09T00:00:00,WSF2,8.9,GHCND:USW00014764,",,W,"
2018-07-09T00:00:00,WSF5,12.1,GHCND:USW00014764,",,W,"
2018-07-10T00:00:00,AWND,2.8,GHCND:USW00014764,",,W,"
2018-07-10T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2018-07-10T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-10T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-10T00:00:00,TAVG,23.3,GHCND:USW00014764,"H,,S,"
2018-07-10T00:00:00,TMAX,31.7,GHCND:USW00014764,",,W,2400"
2018-07-10T00:00:00,TMIN,15.0,GHCND:USW00014764,",,W,2400"
2018-07-10T00:00:00,WDF2,350,GHCND:USW00014764,",,W,"
2018-07-10T00:00:00,WDF5,350,GHCND:USW00014764,",,W,"
2018-07-10T00:00:00,WSF2,10.7,GHCND:USW00014764,",,W,"
2018-07-10T00:00:00,WSF5,17.0,GHCND:USW00014764,",,W,"
2018-07-10T00:00:00,WT03,1,GHCND:USW00014764,",,W,"
2018-07-11T00:00:00,AWND,3.6,GHCND:USW00014764,",,W,"
2018-07-11T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-11T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-11T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-11T00:00:00,TAVG,22.5,GHCND:USW00014764,"H,,S,"
2018-07-11T00:00:00,TMAX,26.1,GHCND:USW00014764,",,W,2400"
2018-07-11T00:00:00,TMIN,15.0,GHCND:USW00014764,",,W,2400"
2018-07-11T00:00:00,WDF2,80,GHCND:USW00014764,",,W,"
2018-07-11T00:00:00,WDF5,20,GHCND:USW00014764,",,W,"
2018-07-11T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2018-07-11T00:00:00,WSF5,9.8,GHCND:USW00014764,",,W,"
2018-07-12T00:00:00,AWND,2.8,GHCND:USW00014764,",,W,"
2018-07-12T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-12T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-12T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-12T00:00:00,TAVG,20.4,GHCND:USW00014764,"H,,S,"
2018-07-12T00:00:00,TMAX,27.2,GHCND:USW00014764,",,W,2400"
2018-07-12T00:00:00,TMIN,14.4,GHCND:USW00014764,",,W,2400"
2018-07-12T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2018-07-12T00:00:00,WDF5,170,GHCND:USW00014764,",,W,"
2018-07-12T00:00:00,WSF2,7.6,GHCND:USW00014764,",,W,"
2018-07-12T00:00:00,WSF5,12.1,GHCND:USW00014764,",,W,"
2018-07-13T00:00:00,AWND,3.2,GHCND:USW00014764,",,W,"
2018-07-13T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2018-07-13T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-13T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-13T00:00:00,TAVG,20.8,GHCND:USW00014764,"H,,S,"
2018-07-13T00:00:00,TMAX,24.4,GHCND:USW00014764,",,W,2400"
2018-07-13T00:00:00,TMIN,15.6,GHCND:USW00014764,",,W,2400"
2018-07-13T00:00:00,WDF2,110,GHCND:USW00014764,",,W,"
2018-07-13T00:00:00,WDF5,160,GHCND:USW00014764,",,W,"
2018-07-13T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2018-07-13T00:00:00,WSF5,9.8,GHCND:USW00014764,",,W,"
2018-07-14T00:00:00,AWND,2.4,GHCND:USW00014764,",,W,"
2018-07-14T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2018-07-14T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-14T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-14T00:00:00,TAVG,17.9,GHCND:USW00014764,"H,,S,"
2018-07-14T00:00:00,TMAX,22.2,GHCND:USW00014764,",,W,2400"
2018-07-14T00:00:00,TMIN,13.3,GHCND:USW00014764,",,W,2400"
2018-07-14T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2018-07-14T00:00:00,WDF5,160,GHCND:USW00014764,",,W,"
2018-07-14T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2018-07-14T00:00:00,WSF5,9.4,GHCND:USW00014764,",,W,"
2018-07-14T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-15T00:00:00,AWND,2.0,GHCND:USW00014764,",,W,"
2018-07-15T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-15T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-15T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-15T00:00:00,TAVG,19.9,GHCND:USW00014764,"H,,S,"
2018-07-15T00:00:00,TMAX,23.9,GHCND:USW00014764,",,W,2400"
2018-07-15T00:00:00,TMIN,17.2,GHCND:USW00014764,",,W,2400"
2018-07-15T00:00:00,WDF2,160,GHCND:USW00014764,",,W,"
2018-07-15T00:00:00,WDF5,170,GHCND:USW00014764,",,W,"
2018-07-15T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2018-07-15T00:00:00,WSF5,9.4,GHCND:USW00014764,",,W,"
2018-07-16T00:00:00,AWND,2.2,GHCND:USW00014764,",,W,"
2018-07-16T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-16T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-16T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-16T00:00:00,TAVG,20.2,GHCND:USW00014764,"H,,S,"
2018-07-16T00:00:00,TMAX,25.6,GHCND:USW00014764,",,W,2400"
2018-07-16T00:00:00,TMIN,16.7,GHCND:USW00014764,",,W,2400"
2018-07-16T00:00:00,WDF2,80,GHCND:USW00014764,",,W,"
2018-07-16T00:00:00,WDF5,160,GHCND:USW00014764,",,W,"
2018-07-16T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2018-07-16T00:00:00,WSF5,9.8,GHCND:USW00014764,",,W,"
2018-07-16T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-16T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,AWND,2.2,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,PRCP,29.7,GHCND:USW00014764,",,W,2400"
2018-07-17T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,TAVG,20.6,GHCND:USW00014764,"H,,S,"
2018-07-17T00:00:00,TMAX,26.7,GHCND:USW00014764,",,W,2400"
2018-07-17T00:00:00,TMIN,17.8,GHCND:USW00014764,",,W,2400"
2018-07-17T00:00:00,WDF2,360,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,WDF5,320,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,WSF5,9.4,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,WT03,1,GHCND:USW00014764,",,W,"
2018-07-17T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2018-07-18T00:00:00,AWND,3.9,GHCND:USW00014764,",,W,"
2018-07-18T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-18T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-18T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-18T00:00:00,TAVG,22.2,GHCND:USW00014764,"H,,S,"
2018-07-18T00:00:00,TMAX,26.7,GHCND:USW00014764,",,W,2400"
2018-07-18T00:00:00,TMIN,17.2,GHCND:USW00014764,",,W,2400"
2018-07-18T00:00:00,WDF2,340,GHCND:USW00014764,",,W,"
2018-07-18T00:00:00,WDF5,310,GHCND:USW00014764,",,W,"
2018-07-18T00:00:00,WSF2,9.8,GHCND:USW00014764,",,W,"
2018-07-18T00:00:00,WSF5,13.9,GHCND:USW00014764,",,W,"
2018-07-19T00:00:00,AWND,3.0,GHCND:USW00014764,",,W,"
2018-07-19T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-19T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-19T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-19T00:00:00,TAVG,20.1,GHCND:USW00014764,"H,,S,"
2018-07-19T00:00:00,TMAX,25.6,GHCND:USW00014764,",,W,2400"
2018-07-19T00:00:00,TMIN,11.7,GHCND:USW00014764,",,W,2400"
2018-07-19T00:00:00,WDF2,160,GHCND:USW00014764,",,W,"
2018-07-19T00:00:00,WDF5,170,GHCND:USW00014764,",,W,"
2018-07-19T00:00:00,WSF2,6.7,GHCND:USW00014764,",,W,"
2018-07-19T00:00:00,WSF5,10.3,GHCND:USW00014764,",,W,"
2018-07-20T00:00:00,AWND,2.2,GHCND:USW00014764,",,W,"
2018-07-20T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-20T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-20T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-20T00:00:00,TAVG,20.2,GHCND:USW00014764,"H,,S,"
2018-07-20T00:00:00,TMAX,27.2,GHCND:USW00014764,",,W,2400"
2018-07-20T00:00:00,TMIN,12.2,GHCND:USW00014764,",,W,2400"
2018-07-20T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2018-07-20T00:00:00,WDF5,170,GHCND:USW00014764,",,W,"
2018-07-20T00:00:00,WSF2,6.7,GHCND:USW00014764,",,W,"
2018-07-20T00:00:00,WSF5,11.2,GHCND:USW00014764,",,W,"
2018-07-20T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-21T00:00:00,AWND,2.0,GHCND:USW00014764,",,W,"
2018-07-21T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-21T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-21T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-21T00:00:00,TAVG,19.0,GHCND:USW00014764,"H,,S,"
2018-07-21T00:00:00,TMAX,24.4,GHCND:USW00014764,",,W,2400"
2018-07-21T00:00:00,TMIN,12.2,GHCND:USW00014764,",,W,2400"
2018-07-21T00:00:00,WDF2,90,GHCND:USW00014764,",,W,"
2018-07-21T00:00:00,WDF5,90,GHCND:USW00014764,",,W,"
2018-07-21T00:00:00,WSF2,6.7,GHCND:USW00014764,",,W,"
2018-07-21T00:00:00,WSF5,9.4,GHCND:USW00014764,",,W,"
2018-07-21T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-21T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2018-07-22T00:00:00,AWND,3.1,GHCND:USW00014764,",,W,"
2018-07-22T00:00:00,PRCP,8.4,GHCND:USW00014764,",,W,2400"
2018-07-22T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-22T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-22T00:00:00,TAVG,17.0,GHCND:USW00014764,"H,,S,"
2018-07-22T00:00:00,TMAX,21.1,GHCND:USW00014764,",,W,2400"
2018-07-22T00:00:00,TMIN,14.4,GHCND:USW00014764,",,W,2400"
2018-07-22T00:00:00,WDF2,70,GHCND:USW00014764,",,W,"
2018-07-22T00:00:00,WDF5,90,GHCND:USW00014764,",,W,"
2018-07-22T00:00:00,WSF2,7.6,GHCND:USW00014764,",,W,"
2018-07-22T00:00:00,WSF5,11.6,GHCND:USW00014764,",,W,"
2018-07-22T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-22T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2018-07-23T00:00:00,AWND,4.2,GHCND:USW00014764,",,W,"
2018-07-23T00:00:00,PRCP,1.8,GHCND:USW00014764,",,W,2400"
2018-07-23T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-23T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-23T00:00:00,TAVG,22.1,GHCND:USW00014764,"H,,S,"
2018-07-23T00:00:00,TMAX,25.6,GHCND:USW00014764,",,W,2400"
2018-07-23T00:00:00,TMIN,21.1,GHCND:USW00014764,",,W,2400"
2018-07-23T00:00:00,WDF2,160,GHCND:USW00014764,",,W,"
2018-07-23T00:00:00,WDF5,160,GHCND:USW00014764,",,W,"
2018-07-23T00:00:00,WSF2,7.6,GHCND:USW00014764,",,W,"
2018-07-23T00:00:00,WSF5,11.6,GHCND:USW00014764,",,W,"
2018-07-23T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-24T00:00:00,AWND,3.9,GHCND:USW00014764,",,W,"
2018-07-24T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-24T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-24T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-24T00:00:00,TAVG,21.7,GHCND:USW00014764,"H,,S,"
2018-07-24T00:00:00,TMAX,23.9,GHCND:USW00014764,",,W,2400"
2018-07-24T00:00:00,TMIN,20.0,GHCND:USW00014764,",,W,2400"
2018-07-24T00:00:00,WDF2,170,GHCND:USW00014764,",,W,"
2018-07-24T00:00:00,WDF5,180,GHCND:USW00014764,",,W,"
2018-07-24T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2018-07-24T00:00:00,WSF5,11.6,GHCND:USW00014764,",,W,"
2018-07-24T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-25T00:00:00,AWND,4.7,GHCND:USW00014764,",,W,"
2018-07-25T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-25T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-25T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-25T00:00:00,TAVG,22.3,GHCND:USW00014764,"H,,S,"
2018-07-25T00:00:00,TMAX,26.1,GHCND:USW00014764,",,W,2400"
2018-07-25T00:00:00,TMIN,20.0,GHCND:USW00014764,",,W,2400"
2018-07-25T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2018-07-25T00:00:00,WDF5,180,GHCND:USW00014764,",,W,"
2018-07-25T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2018-07-25T00:00:00,WSF5,14.3,GHCND:USW00014764,",,W,"
2018-07-25T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-25T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2018-07-26T00:00:00,AWND,3.7,GHCND:USW00014764,",,W,"
2018-07-26T00:00:00,PRCP,26.7,GHCND:USW00014764,",,W,2400"
2018-07-26T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-26T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-26T00:00:00,TAVG,22.1,GHCND:USW00014764,"H,,S,"
2018-07-26T00:00:00,TMAX,25.6,GHCND:USW00014764,",,W,2400"
2018-07-26T00:00:00,TMIN,19.4,GHCND:USW00014764,",,W,2400"
2018-07-26T00:00:00,WDF2,160,GHCND:USW00014764,",,W,"
2018-07-26T00:00:00,WDF5,160,GHCND:USW00014764,",,W,"
2018-07-26T00:00:00,WSF2,9.4,GHCND:USW00014764,",,W,"
2018-07-26T00:00:00,WSF5,15.7,GHCND:USW00014764,",,W,"
2018-07-26T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-26T00:00:00,WT03,1,GHCND:USW00014764,",,W,"
2018-07-27T00:00:00,AWND,2.5,GHCND:USW00014764,",,W,"
2018-07-27T00:00:00,PRCP,17.3,GHCND:USW00014764,",,W,2400"
2018-07-27T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-27T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-27T00:00:00,TAVG,22.8,GHCND:USW00014764,"H,,S,"
2018-07-27T00:00:00,TMAX,27.2,GHCND:USW00014764,",,W,2400"
2018-07-27T00:00:00,TMIN,16.1,GHCND:USW00014764,",,W,2400"
2018-07-27T00:00:00,WDF2,90,GHCND:USW00014764,",,W,"
2018-07-27T00:00:00,WDF5,180,GHCND:USW00014764,",,W,"
2018-07-27T00:00:00,WSF2,8.9,GHCND:USW00014764,",,W,"
2018-07-27T00:00:00,WSF5,11.2,GHCND:USW00014764,",,W,"
2018-07-27T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-27T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2018-07-27T00:00:00,WT03,1,GHCND:USW00014764,",,W,"
2018-07-28T00:00:00,AWND,3.0,GHCND:USW00014764,",,W,"
2018-07-28T00:00:00,PRCP,3.8,GHCND:USW00014764,",,W,2400"
2018-07-28T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-28T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-28T00:00:00,TAVG,22.9,GHCND:USW00014764,"H,,S,"
2018-07-28T00:00:00,TMAX,27.2,GHCND:USW00014764,",,W,2400"
2018-07-28T00:00:00,TMIN,19.4,GHCND:USW00014764,",,W,2400"
2018-07-28T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2018-07-28T00:00:00,WDF5,180,GHCND:USW00014764,",,W,"
2018-07-28T00:00:00,WSF2,8.9,GHCND:USW00014764,",,W,"
2018-07-28T00:00:00,WSF5,12.5,GHCND:USW00014764,",,W,"
2018-07-28T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-28T00:00:00,WT03,1,GHCND:USW00014764,",,W,"
2018-07-29T00:00:00,AWND,1.9,GHCND:USW00014764,",,W,"
2018-07-29T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-29T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-29T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-29T00:00:00,TAVG,22.7,GHCND:USW00014764,"H,,S,"
2018-07-29T00:00:00,TMAX,27.8,GHCND:USW00014764,",,W,2400"
2018-07-29T00:00:00,TMIN,17.2,GHCND:USW00014764,",,W,2400"
2018-07-29T00:00:00,WDF2,70,GHCND:USW00014764,",,W,"
2018-07-29T00:00:00,WDF5,70,GHCND:USW00014764,",,W,"
2018-07-29T00:00:00,WSF2,5.8,GHCND:USW00014764,",,W,"
2018-07-29T00:00:00,WSF5,8.1,GHCND:USW00014764,",,W,"
2018-07-29T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-07-30T00:00:00,AWND,2.3,GHCND:USW00014764,",,W,"
2018-07-30T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-30T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-30T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-30T00:00:00,TAVG,21.6,GHCND:USW00014764,"H,,S,"
2018-07-30T00:00:00,TMAX,27.2,GHCND:USW00014764,",,W,2400"
2018-07-30T00:00:00,TMIN,15.0,GHCND:USW00014764,",,W,2400"
2018-07-30T00:00:00,WDF2,180,GHCND:USW00014764,",,W,"
2018-07-30T00:00:00,WDF5,180,GHCND:USW00014764,",,W,"
2018-07-30T00:00:00,WSF2,6.7,GHCND:USW00014764,",,W,"
2018-07-30T00:00:00,WSF5,8.9,GHCND:USW00014764,",,W,"
2018-07-31T00:00:00,AWND,2.0,GHCND:USW00014764,",,W,"
2018-07-31T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2018-07-31T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-07-31T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-07-31T00:00:00,TAVG,22.5,GHCND:USW00014764,"H,,S,"
2018-07-31T00:00:00,TMAX,27.8,GHCND:USW00014764,",,W,2400"
2018-07-31T00:00:00,TMIN,17.2,GHCND:USW00014764,",,W,2400"
2018-07-31T00:00:00,WDF2,170,GHCND:USW00014764,",,W,"
2018-07-31T00:00:00,WDF5,170,GHCND:USW00014764,",,W,"
2018-07-31T00:00:00,WSF2,6.7,GHCND:USW00014764,",,W,"
2018-07-31T00:00:00,WSF5,8.9,GHCND:USW00014764,",,W,"
2018-08-01T00:00:00,AWND,2.4,GHCND:USW00014764,",,W,"
2018-08-01T00:00:00,PRCP,20.8,GHCND:USW00014764,",,W,2400"
2018-08-01T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2018-08-01T00:00:00,SNWD,0.0,GHCND:USW00014764,",,W,"
2018-08-01T00:00:00,TAVG,21.5,GHCND:USW00014764,"H,,S,"
2018-08-01T00:00:00,TMAX,26.1,GHCND:USW00014764,",,W,2400"
2018-08-01T00:00:00,TMIN,17.8,GHCND:USW00014764,",,W,2400"
2018-08-01T00:00:00,WDF2,140,GHCND:USW00014764,",,W,"
2018-08-01T00:00:00,WDF5,170,GHCND:USW00014764,",,W,"
2018-08-01T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2018-08-01T00:00:00,WSF5,10.7,GHCND:USW00014764,",,W,"
2018-08-01T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2018-08-01T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
