date,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT04,WT02,WT06,WT08,WT09,WT03,WT05,PGTM
2016-04-29,3.3,0.0,0.0,0.0,4.6,9.4,0.6,160,160,6.7,8.9,,,,,,,,,
2016-04-30,2.4,0.0,0.0,0.0,6.7,12.8,-1.0,170,190,7.2,9.8,,,,,,,,,
2016-05-01,2.4,0.5,0.0,0.0,7.3,11.1,3.3,190,170,6.7,9.4,,,,,,,,,
2016-05-02,4.2,23.9,0.0,0.0,6.9,7.8,6.1,70,70,7.2,8.9,1,,,,,,,,
2016-05-03,1.7,0.0,0.0,0.0,7.8,11.1,5.0,10,360,6.3,7.6,,,,,,,,,
2016-05-04,3.5,7.1,0.0,0.0,7.3,10.0,4.4,60,60,7.2,9.8,1,,,,,,,,
2016-05-05,5.2,6.1,0.0,0.0,7.2,8.9,6.1,20,20,7.6,9.8,1,,,,,,,,
2016-05-06,3.3,1.0,0.0,0.0,10.4,16.1,7.2,20,360,7.2,10.7,,,,,,,,,
2016-05-07,3.4,0.0,0.0,0.0,8.6,9.4,7.2,90,90,6.7,8.1,1,,,,,,,,
2016-05-08,3.9,0.8,0.0,0.0,8.7,13.3,5.0,300,300,13.0,16.5,1,,1,,,,,,
2016-05-09,5.5,0.0,0.0,0.0,8.6,13.9,3.3,290,280,12.5,17.0,,,,,,,,,
2016-05-10,2.2,0.0,0.0,0.0,11.0,19.4,1.7,160,280,7.2,9.4,,,,,,,,,
2016-05-11,3.4,0.0,0.0,0.0,13.7,22.8,4.4,190,360,8.9,11.6,,,,,,,,,
2016-05-12,3.2,0.0,0.0,0.0,14.4,20.6,5.0,180,200,7.6,10.7,,,,,,,,,
2016-05-13,2.3,4.8,0.0,0.0,12.5,16.7,7.8,160,150,7.2,8.9,1,,1,,,,,,
2016-05-14,3.4,0.3,0.0,0.0,16.2,23.3,11.1,180,170,9.4,12.1,1,,,,,,,,
2016-05-15,6.0,0.3,0.0,0.0,12.9,14.4,6.1,290,270,12.5,17.0,,,,,,,,,
2016-05-16,7.6,0.0,0.0,0.0,7.6,11.1,4.4,290,300,14.3,19.2,,,,,,,,,
2016-05-17,4.6,0.0,0.0,0.0,12.4,20.6,4.4,300,310,10.3,13.0,,,,,,,,,
2016-05-18,3.0,0.0,0.0,0.0,12.9,16.7,7.2,160,170,6.7,8.9,,,,,,,,,
2016-05-19,2.2,0.0,0.0,0.0,12.3,18.9,6.7,150,150,6.3,8.5,,,,,,,,,
2016-05-20,2.7,0.0,0.0,0.0,15.3,23.3,7.8,180,,5.8,,,,,,,,,,
2016-05-21,3.9,0.0,0.0,0.0,17.0,24.4,9.4,190,200,10.7,14.3,,,,,,,,,
2016-05-22,2.0,0.0,0.0,0.0,14.9,18.3,10.0,90,90,6.7,7.6,,,,,,,,,
2016-05-23,2.6,0.0,0.0,0.0,16.0,24.4,7.8,150,140,6.7,8.9,,,,,,,,,
2016-05-24,2.9,1.8,0.0,0.0,12.5,15.6,10.6,90,30,6.7,8.9,1,,,,,,,,
2016-05-25,2.2,0.3,0.0,0.0,13.2,18.3,10.6,160,180,5.8,7.2,1,,1,,,,,,
2016-05-26,2.8,0.0,0.0,0.0,18.1,26.1,12.2,160,160,6.3,7.6,1,,,,,,,,
2016-05-27,3.3,2.8,0.0,0.0,13.7,15.0,11.1,90,90,6.7,8.5,1,,,,,,,,
2016-05-28,2.6,0.0,0.0,0.0,18.8,30.6,11.1,90,90,7.2,8.9,1,,1,,,,,,
2016-05-29,4.3,0.0,0.0,0.0,13.9,15.0,10.6,100,80,7.2,8.9,1,,,,,,,,
2016-05-30,1.7,2.3,0.0,0.0,13.3,20.0,10.6,160,180,5.4,6.7,1,,,,,,,,
2016-05-31,3.4,0.0,0.0,0.0,22.7,30.6,16.1,270,240,8.1,10.3,1,,1,,,,,,
2016-06-01,3.0,0.0,0.0,0.0,19.4,23.9,11.7,120,10,6.7,8.5,,,,,,,,,
2016-06-02,3.6,0.0,0.0,0.0,14.2,17.2,10.6,110,110,6.3,9.4,1,,,,,,,,
2016-06-03,2.5,0.0,0.0,0.0,13.7,16.1,12.2,150,150,5.8,7.2,1,,,,,,,,
2016-06-04,2.0,0.5,0.0,0.0,16.3,22.8,13.3,160,180,5.8,6.3,1,,1,,1,,,,
2016-06-05,3.4,61.7,0.0,0.0,13.8,14.4,12.8,80,100,8.9,11.6,1,,1,,,,,,
2016-06-06,2.8,0.3,0.0,0.0,17.5,27.8,13.3,260,220,7.2,10.7,1,,,,,,,,
2016-06-07,1.6,4.6,0.0,0.0,18.3,22.8,11.7,100,100,6.3,7.6,1,,,,,,1,,
2016-06-08,5.5,0.3,0.0,0.0,18.5,23.3,11.7,320,310,10.7,13.9,1,,,,,,,,
2016-06-09,6.6,0.0,0.0,0.0,14.3,18.9,10.0,320,320,14.8,18.3,,,,,,,,,
2016-06-10,3.8,0.0,0.0,0.0,15.0,21.1,10.0,320,360,7.6,11.2,,,,,,,,,
2016-06-11,1.9,0.5,0.0,0.0,13.8,17.8,7.8,160,150,5.8,7.2,1,,,,,,,,
2016-06-12,4.9,0.0,0.0,0.0,15.8,23.9,10.6,290,330,13.4,17.9,1,,,,,,,,
2016-06-13,6.2,0.3,0.0,0.0,15.2,21.7,11.1,320,300,12.5,17.0,,,,,,,,,
2016-06-14,6.4,0.0,0.0,0.0,17.1,23.9,13.3,310,300,11.2,16.1,,,,,,,,,
2016-06-15,4.6,0.0,0.0,0.0,21.2,27.2,12.8,350,350,9.8,13.0,,,,,,,,,
2016-06-16,2.1,0.0,0.0,0.0,19.2,27.8,10.0,140,20,7.2,9.8,,,,,,,,,
2016-06-17,1.9,0.0,0.0,0.0,17.6,23.9,9.4,170,200,7.2,9.4,,,,,,,,,
2016-06-18,2.9,0.0,0.0,0.0,17.2,22.2,11.1,170,150,5.8,7.6,,,,,,,,,
2016-06-19,4.5,0.0,0.0,0.0,17.0,22.8,11.7,180,200,9.8,12.5,1,,,,,,,,
2016-06-20,4.2,0.0,0.0,0.0,18.6,23.3,14.4,180,200,8.1,12.1,,,,,,,,,
2016-06-21,4.2,0.0,0.0,0.0,22.4,29.4,15.0,290,300,9.8,13.4,,,,,,,,,
2016-06-22,2.4,2.3,0.0,0.0,18.4,23.9,11.7,310,250,8.1,11.2,1,,,,,,,,
2016-06-23,3.1,0.0,0.0,0.0,17.8,24.4,10.0,190,190,8.9,11.6,,,,,,,,,
2016-06-24,2.6,0.0,0.0,0.0,18.6,24.4,11.7,180,180,6.7,8.9,,,,,,,,,
2016-06-25,2.2,0.0,0.0,0.0,18.1,25.0,10.0,160,150,7.6,10.7,,,,,,,,,
2016-06-26,2.3,0.0,0.0,0.0,18.6,25.0,11.1,180,170,7.2,10.3,1,,,,,,,,
2016-06-27,4.1,0.3,0.0,0.0,20.2,27.8,13.9,190,190,9.4,13.0,,,,,,,,,
2016-06-28,4.1,18.5,0.0,0.0,19.9,22.2,17.2,190,190,6.7,9.8,1,,,,,,,,
2016-06-29,2.0,23.1,0.0,0.0,19.2,22.2,16.7,350,350,9.8,13.9,1,,,,1,,1,,
2016-06-30,2.9,0.0,0.0,0.0,20.8,27.8,14.4,180,330,7.2,13.4,1,,,,,,,,
2016-07-01,3.3,1.8,0.0,0.0,20.4,26.1,14.4,180,180,8.1,12.1,1,,,,,,1,,
2016-07-02,5.0,0.0,0.0,0.0,20.7,25.6,12.8,300,300,10.7,13.0,1,,,,,,,,
2016-07-03,4.1,0.0,0.0,0.0,20.1,27.8,12.2,300,280,9.4,13.4,,,,,,,,,
2016-07-04,3.3,0.0,0.0,0.0,22.4,30.0,13.9,260,210,7.6,10.7,,,,,,,,,
2016-07-05,2.4,0.0,0.0,0.0,21.7,27.2,15.6,180,180,7.2,9.4,1,,,,,,,,
2016-07-06,2.8,0.0,0.0,0.0,23.2,31.1,16.1,80,80,6.7,8.1,1,,,,,,,,
2016-07-07,3.0,0.3,0.0,0.0,18.3,20.6,15.6,60,50,6.3,7.6,1,,,,,,,,
2016-07-08,3.8,0.0,0.0,0.0,17.4,20.6,14.4,50,50,6.3,7.6,1,,,,,,,,
2016-07-09,4.2,9.1,0.0,0.0,14.6,15.0,13.3,80,90,6.7,8.5,1,,,,,,,,
2016-07-10,2.6,5.6,0.0,0.0,14.8,17.2,13.3,110,100,5.4,6.7,1,,,,,,,,
2016-07-11,2.7,0.0,0.0,0.0,19.8,27.2,15.0,10,340,7.2,9.8,,,,,,,,,
2016-07-12,2.3,0.0,0.0,0.0,21.8,30.0,13.9,190,150,5.8,7.2,,,,,,,,,
2016-07-13,2.9,0.0,0.0,0.0,22.1,27.8,15.0,180,150,6.7,9.4,,,,,,,,,
2016-07-14,4.4,10.9,0.0,0.0,22.7,26.1,19.4,180,200,9.4,13.0,1,,,,,,1,,
2016-07-15,3.1,0.0,0.0,0.0,25.9,32.8,20.6,270,250,8.1,10.3,1,,,,,,,,
2016-07-16,3.4,0.0,0.0,0.0,25.5,30.6,20.6,280,290,7.6,10.3,,,,,,,,,
2016-07-17,2.5,4.8,0.0,0.0,22.1,25.6,17.8,280,280,8.1,9.8,1,,1,,,,,,
2016-07-18,2.6,0.0,0.0,0.0,22.2,29.4,17.8,230,220,8.9,11.2,1,,1,,,,1,,
2016-07-19,3.8,0.0,0.0,0.0,22.4,26.1,14.4,310,310,9.8,13.4,,,,,,,,,
2016-07-20,4.6,0.0,0.0,0.0,20.6,27.8,12.8,300,290,9.8,12.5,,,,,,,,,
2016-07-21,2.5,0.0,0.0,0.0,21.7,28.9,12.8,160,150,6.3,8.5,,,,,,,,,
2016-07-22,4.0,0.0,0.0,0.0,25.8,35.0,18.9,310,330,13.0,18.3,,,,,,,1,,
2016-07-23,2.9,0.3,0.0,0.0,24.7,31.7,19.4,340,340,20.6,23.3,1,,,,,,1,,
2016-07-24,2.6,0.0,0.0,0.0,22.7,28.9,17.8,350,350,6.3,7.6,,,,,,,,,
2016-07-25,2.1,9.4,0.0,0.0,22.2,28.9,16.1,160,160,5.8,8.9,1,,,,,,1,,
2016-07-26,3.1,0.0,0.0,0.0,25.1,32.2,18.9,330,330,7.6,11.2,1,,1,,1,,,,
2016-07-27,2.9,0.0,0.0,0.0,24.4,29.4,17.8,200,200,6.7,8.5,,,,,,,,,
2016-07-28,1.7,0.0,0.0,0.0,24.0,30.6,17.8,200,210,6.3,9.4,,,,,,,1,,
2016-07-29,1.9,0.0,0.0,0.0,23.6,27.8,18.9,50,50,5.4,7.2,,,,,,,,,
2016-07-30,2.6,0.0,0.0,0.0,22.8,28.9,17.8,330,330,6.3,8.5,,,,,,,,,
2016-07-31,1.5,1.0,0.0,0.0,20.4,21.7,18.3,320,30,4.0,4.9,,,,,,,,,
2016-08-01,1.4,1.5,0.0,0.0,20.0,21.7,18.3,80,90,4.0,4.9,1,,,,1,,,,
2016-08-02,1.9,0.0,0.0,0.0,20.8,25.0,15.0,80,90,6.3,7.6,1,,,,,,,,
2016-08-03,2.5,0.0,0.0,0.0,20.6,28.9,12.8,180,190,7.2,9.4,,,,,,,,,
2016-08-04,3.4,0.0,0.0,0.0,21.8,28.3,15.0,180,180,8.9,12.5,,,,,,,,,
2016-08-05,4.0,0.0,0.0,0.0,22.0,27.8,16.7,190,170,10.3,14.3,,,,,,,,,
2016-08-06,4.2,0.0,0.0,0.0,25.0,34.4,20.0,250,260,9.8,14.3,,,,,,,1,,
2016-08-07,4.2,0.0,0.0,0.0,24.4,30.6,16.7,320,290,9.8,13.4,,,,,,,,,
2016-08-08,3.1,0.0,0.0,0.0,22.7,30.6,13.3,290,270,10.3,13.4,,,,,,,,,
2016-08-09,2.2,0.0,0.0,0.0,20.2,26.1,12.8,150,150,6.7,8.5,,,,,,,,,
2016-08-10,1.6,2.5,0.0,0.0,18.5,21.1,13.9,190,180,5.4,7.2,1,,1,,,,,,
2016-08-11,2.0,0.0,0.0,0.0,24.6,32.2,18.9,160,170,6.7,9.4,1,,1,,,,,,
2016-08-12,3.5,8.6,0.0,0.0,27.2,37.2,18.9,350,360,13.0,15.7,1,,,,,,,,
2016-08-13,3.0,5.1,0.0,0.0,18.8,20.0,16.7,90,100,6.3,7.6,1,,,,,,,,
2016-08-14,3.3,0.0,0.0,0.0,23.2,34.4,17.2,260,270,8.9,13.0,1,,1,,,,,,
2016-08-15,2.9,0.0,0.0,0.0,26.0,30.0,18.3,350,320,7.6,10.3,,,,,,,,,
2016-08-16,2.3,11.4,0.0,0.0,21.1,26.1,15.6,90,90,5.8,6.7,1,,,,,,,,
2016-08-17,4.9,0.0,0.0,0.0,24.0,28.9,17.2,310,330,13.0,19.2,1,,,,,,,,
2016-08-18,2.2,0.0,0.0,0.0,22.8,31.1,15.0,290,290,7.2,9.8,,,,,,,,,
2016-08-19,2.9,0.0,0.0,0.0,23.8,30.0,17.8,330,360,6.7,11.2,,,,,,,,,
2016-08-20,3.0,0.0,0.0,0.0,20.8,25.6,15.0,150,140,7.6,9.4,,,,,,,,,
2016-08-21,3.3,0.3,0.0,0.0,21.2,25.0,16.7,130,120,7.2,9.8,1,,,,,,,,
2016-08-22,4.3,17.5,0.0,0.0,21.6,25.6,13.9,350,350,9.4,12.1,1,,,,,,,,
2016-08-23,3.0,0.0,0.0,0.0,19.3,26.7,11.7,260,280,5.8,8.5,,,,,,,,,
2016-08-24,2.6,0.0,0.0,0.0,21.7,30.0,14.4,190,160,6.7,8.9,,,,,,,,,
2016-08-25,3.2,0.0,0.0,0.0,22.9,27.2,18.9,190,190,7.6,10.7,,,,,,,,,
2016-08-26,2.9,1.3,0.0,0.0,24.4,31.1,18.3,310,320,5.8,7.6,1,,,,,,,,
2016-08-27,2.2,0.0,0.0,0.0,23.6,30.6,16.7,320,350,6.7,8.5,,,,,,,,,
2016-08-28,3.0,0.0,0.0,0.0,20.7,26.1,15.0,170,190,7.2,10.3,,,,,,,,,
2016-08-29,4.7,0.0,0.0,0.0,23.3,30.0,16.1,340,310,11.2,15.7,,,,,,,,,
2016-08-30,2.8,0.0,0.0,0.0,20.1,26.7,12.2,180,170,7.2,9.4,,,,,,,,,
2016-08-31,1.8,0.0,0.0,0.0,20.8,27.8,15.6,290,260,6.3,8.5,,,,,,,,,
2016-09-01,2.5,0.0,0.0,0.0,22.1,27.2,18.3,340,330,6.3,8.5,1,,,,,,,,
2016-09-02,2.9,0.0,0.0,0.0,20.6,25.0,13.9,360,360,6.3,8.5,,,,,,,,,
2016-09-03,1.7,0.0,0.0,0.0,17.9,25.0,11.7,320,20,5.4,7.2,,,,,,,,,
2016-09-04,1.6,0.0,0.0,0.0,17.1,23.9,10.6,100,90,5.4,6.3,,,,,,,,,
2016-09-05,2.9,0.0,0.0,0.0,16.5,23.3,10.6,100,90,7.6,8.9,,,,,,,,,
2016-09-06,2.7,0.5,0.0,0.0,18.7,21.7,16.7,10,360,6.3,9.8,1,,1,,1,,,,
2016-09-07,1.9,1.3,0.0,0.0,18.8,21.7,17.2,80,90,4.0,4.9,1,,1,,,,,,
2016-09-08,2.2,0.0,0.0,0.0,20.3,24.4,18.3,80,80,5.8,6.3,1,,1,,1,,,,
2016-09-09,1.5,0.0,0.0,0.0,23.8,32.8,16.7,320,320,6.7,8.9,1,,,,,,,,
2016-09-10,2.1,0.0,0.0,0.0,20.9,27.2,14.4,140,140,6.3,7.6,1,,,,,,,,
2016-09-11,4.0,4.1,0.0,0.0,21.4,26.7,11.7,270,280,12.5,17.0,1,,1,,1,,1,,
2016-09-12,2.3,0.0,0.0,0.0,16.0,23.9,6.7,190,200,6.7,8.5,,,,,,,,,
2016-09-13,2.5,0.0,0.0,0.0,17.7,26.7,8.9,180,170,7.2,10.3,,,,,,,,,
2016-09-14,4.9,0.0,0.0,0.0,21.2,30.0,13.3,340,340,11.6,15.2,,,,,,,,,
2016-09-15,2.5,0.0,0.0,0.0,15.6,20.6,8.9,170,170,5.4,7.6,,,,,,,,,
2016-09-16,3.6,0.0,0.0,0.0,13.8,21.1,6.7,170,190,8.1,11.6,,,,,,,,,
2016-09-17,3.8,0.0,0.0,0.0,16.5,21.1,11.7,170,170,8.1,11.6,,,,,,,,,
2016-09-18,2.6,2.8,0.0,0.0,19.7,25.0,17.2,230,230,6.3,8.5,1,,,,,,,,
2016-09-19,1.3,5.8,0.0,0.0,20.3,22.8,18.3,330,330,4.0,5.4,1,,1,,,,1,,
2016-09-20,2.2,0.0,0.0,0.0,19.8,24.4,17.8,170,170,6.7,9.4,1,,1,,,,,,
2016-09-21,2.6,0.0,0.0,0.0,21.7,28.3,15.0,360,360,6.3,8.1,,,,,,,,,
2016-09-22,2.5,0.0,0.0,0.0,19.9,26.7,13.3,160,200,6.7,8.5,,,,,,,,,
2016-09-23,3.5,1.3,0.0,0.0,18.6,23.3,9.4,10,40,8.1,10.3,,,,,,,,,
2016-09-24,3.6,0.0,0.0,0.0,13.4,19.4,6.1,340,360,9.8,13.4,,,,,,,,,
2016-09-25,4.9,0.0,0.0,0.0,12.0,17.8,5.6,340,350,10.3,13.4,,,,,,,,,
2016-09-26,3.0,0.0,0.0,0.0,10.8,18.3,3.9,160,170,6.7,8.9,,,,,,,,,
2016-09-27,1.9,6.1,0.0,0.0,15.4,21.7,12.2,70,70,6.7,9.4,1,,,,,,,,
2016-09-28,4.1,0.0,0.0,0.0,13.6,16.7,11.7,20,30,7.2,8.9,,,,,,,,,
2016-09-29,3.5,0.0,0.0,0.0,12.9,17.8,7.2,40,40,8.1,11.6,,,,,,,,,
2016-09-30,3.0,0.0,0.0,0.0,10.7,15.6,6.7,100,100,6.7,8.1,,,,,,,,,
2016-10-01,3.1,8.4,0.0,0.0,12.3,15.0,10.0,30,30,6.3,8.1,1,,,,,,,,
2016-10-02,2.1,0.5,0.0,0.0,11.4,15.0,9.4,30,10,5.4,6.7,1,,,,,,,,
2016-10-03,3.5,0.0,0.0,0.0,14.7,21.1,11.1,100,100,7.6,10.3,1,,,,,,,,
2016-10-04,2.8,0.0,0.0,0.0,12.9,15.0,5.6,80,90,5.8,7.2,,,,,,,,,
2016-10-05,1.3,0.0,0.0,0.0,10.0,17.2,2.2,90,130,4.5,5.8,,,,,,,,,
2016-10-06,1.6,0.0,0.0,0.0,11.6,21.7,3.9,190,200,5.8,7.2,,,,,,,,,
2016-10-07,1.7,0.0,0.0,0.0,14.3,23.3,6.7,160,200,4.5,6.3,1,,1,,,,,,
2016-10-08,2.0,0.0,0.0,0.0,13.1,18.3,8.3,160,180,6.3,8.1,1,,1,,,,,,
2016-10-09,3.6,20.6,0.0,0.0,12.9,16.1,8.3,10,360,9.8,12.1,1,,,,,,,,
2016-10-10,5.8,0.0,0.0,0.0,10.0,14.4,3.9,360,360,12.5,17.0,,,,,,,,,
2016-10-11,2.1,0.0,0.0,0.0,8.4,17.2,0.6,180,160,5.8,7.2,,,,,,,,,
2016-10-12,1.8,0.0,0.0,0.0,10.1,16.7,2.8,160,170,6.3,7.6,,,,,,,,,
2016-10-13,3.4,0.5,0.0,0.0,12.7,17.8,6.7,300,310,7.6,10.3,1,,,,,,,,
2016-10-14,3.7,0.0,0.0,0.0,10.3,14.4,2.8,350,350,8.1,11.2,,,,,,,,,
2016-10-15,1.4,0.0,0.0,0.0,5.8,11.7,-1.0,120,150,4.5,5.8,,,,,,,,,
2016-10-16,2.4,0.3,0.0,0.0,9.1,18.9,0.6,230,240,6.3,8.1,,,,,,,,,
2016-10-17,2.4,0.0,0.0,0.0,16.6,23.3,9.4,50,150,6.7,8.5,1,,1,,,,,,
2016-10-18,2.5,0.0,0.0,0.0,12.2,13.3,10.0,90,40,5.8,7.6,1,,,,1,,,,
2016-10-19,2.7,0.3,0.0,0.0,17.6,25.6,9.4,320,320,9.4,11.6,1,,,,,,,,
2016-10-20,3.1,0.0,0.0,0.0,11.6,15.6,4.4,100,100,7.6,9.4,,,,,,,,,
2016-10-21,3.0,96.8,0.0,0.0,14.5,18.3,12.8,330,130,8.1,11.6,1,,1,,,,1,,
2016-10-22,3.1,11.7,0.0,0.0,16.1,17.8,6.1,260,260,8.9,11.6,1,,,,,,,,
2016-10-23,6.7,0.0,0.0,0.0,7.8,10.6,5.0,280,270,13.0,17.0,,,,,,,,,
2016-10-24,5.1,0.0,0.0,0.0,8.5,13.9,5.0,290,280,11.2,13.9,,,,,,,,,
2016-10-25,4.7,0.0,0.0,0.0,5.7,8.9,0.0,320,320,9.8,13.0,,,,,,,,,
2016-10-26,4.5,0.0,0.0,0.0,4.1,9.4,-0.5,330,360,8.1,11.2,,,,,,,,,
2016-10-27,2.7,9.1,0.0,0.0,3.9,8.9,-1.0,120,130,6.7,8.5,1,,,,1,,,,
2016-10-28,8.0,56.9,0.0,0.0,7.7,10.0,4.4,60,90,13.0,17.9,1,,,,,,,,
2016-10-29,1.8,6.1,0.0,0.0,5.3,7.8,2.8,340,330,6.3,8.5,1,,,,,,,,
2016-10-30,2.8,1.3,0.0,0.0,8.7,13.9,5.0,270,320,5.8,7.6,,,,,,,,,
2016-10-31,4.0,0.0,0.0,0.0,6.2,10.0,-0.5,330,340,8.1,10.7,,,,,,,,,
2016-11-01,2.1,0.0,0.0,0.0,2.6,10.0,-3.2,160,150,5.8,7.6,,,,,,,,,
2016-11-02,0.7,0.0,0.0,0.0,9.5,16.1,5.6,290,220,4.0,5.8,,,,,,,,,
2016-11-03,2.9,20.3,0.0,0.0,8.6,11.1,5.0,340,360,7.2,8.9,1,,,,,,,,
2016-11-04,3.6,0.0,0.0,0.0,8.3,12.8,-2.1,330,310,8.1,11.2,,,,,,,,,
2016-11-05,1.7,0.0,0.0,0.0,3.1,11.1,-3.8,240,250,5.4,6.7,,,,,,,,,
2016-11-06,3.8,0.0,0.0,0.0,6.6,9.4,2.2,360,350,11.6,14.8,,,,,,,,,
2016-11-07,2.6,0.0,0.0,0.0,4.4,9.4,-1.0,350,350,6.7,9.4,,,,,,,,,
2016-11-08,1.1,0.0,0.0,0.0,5.2,16.1,-2.1,170,150,3.6,4.5,,,,,,,,,
2016-11-09,3.1,0.0,0.0,0.0,7.9,16.1,2.8,360,350,8.9,12.5,,,,,,,,,
2016-11-10,2.8,0.0,0.0,0.0,4.5,9.4,-3.2,220,180,6.3,8.9,,,,,,,,,
2016-11-11,7.5,0.0,0.0,0.0,7.8,12.8,2.2,310,310,16.1,20.1,,,,,,,,,
2016-11-12,3.7,0.0,0.0,0.0,3.6,8.3,-2.7,320,310,9.4,13.4,,,,,,,,,
2016-11-13,2.3,0.0,0.0,0.0,8.4,14.4,1.7,260,290,6.3,8.1,,,,,,,,,
2016-11-14,1.2,0.0,0.0,0.0,7.2,16.7,-1.0,100,100,5.4,5.8,,,,,,,,,
2016-11-15,4.0,27.9,0.0,0.0,6.8,11.7,3.3,50,50,9.4,12.1,1,,,,,,,,
2016-11-16,3.2,4.6,0.0,0.0,11.4,12.8,7.8,130,130,7.2,10.3,1,,1,,,,,,
2016-11-17,3.4,0.0,0.0,0.0,10.4,15.6,5.6,330,320,6.7,9.4,,,,,,,,,
2016-11-18,3.3,0.0,0.0,0.0,9.1,17.2,3.3,340,340,7.2,8.9,,,,,,,,,
2016-11-19,2.5,0.3,0.0,0.0,8.7,13.9,4.4,20,30,5.4,6.7,1,,,,,,,,
2016-11-20,4.9,8.6,5.0,0.0,7.8,10.0,0.0,180,210,9.4,13.4,1,,,,1,,,,
2016-11-21,5.2,1.0,8.0,0.0,0.8,2.2,-1.6,280,260,9.4,13.0,1,,,,,,,,
2016-11-22,4.8,0.0,0.0,0.0,0.8,5.6,-2.1,280,300,9.8,12.5,,,,,,,,,
2016-11-23,5.3,0.0,0.0,0.0,1.4,6.7,-2.7,330,330,11.2,14.3,,,,,,,,,
2016-11-24,2.1,0.3,0.0,0.0,0.1,2.8,-2.7,30,20,4.0,5.4,1,,,,,,,,
2016-11-25,2.1,3.8,0.0,0.0,1.8,3.3,0.6,280,280,4.0,4.9,1,,,,,,,,
2016-11-26,2.2,0.8,0.0,0.0,3.2,8.3,0.6,330,330,5.4,7.2,1,,1,,1,,,,
2016-11-27,3.8,0.0,0.0,0.0,3.8,5.0,-2.1,330,320,7.2,9.4,,,,,,,,,
2016-11-28,2.9,0.0,0.0,0.0,0.9,6.1,-4.3,300,320,6.7,9.4,,,,,,,,,
2016-11-29,2.1,30.7,0.0,0.0,0.4,10.0,-4.9,320,140,5.8,8.5,1,,,,,,,,
2016-11-30,3.1,4.8,0.0,0.0,4.3,5.6,1.1,60,40,6.7,8.9,1,,,,,,,,
2016-12-01,5.6,28.4,0.0,0.0,7.5,11.1,5.0,90,80,11.6,15.2,1,,,,,,,,
2016-12-02,3.9,0.0,0.0,0.0,6.1,10.0,0.6,270,260,8.9,11.2,,,,,,,,,
2016-12-03,4.9,0.0,0.0,0.0,4.1,7.8,0.6,350,350,10.3,14.8,,,,,,,,,
2016-12-04,4.0,0.0,0.0,0.0,1.8,5.0,-4.3,330,320,8.1,12.1,,,,,,,,,
2016-12-05,2.1,4.1,51.0,0.0,-2.9,-1.0,-6.6,30,30,4.0,5.4,1,,,,,,,,
2016-12-06,1.7,0.0,0.0,50.0,-2.2,3.9,-8.8,310,330,4.5,6.3,,,,,,,,,
2016-12-07,1.6,0.8,3.0,30.0,-0.9,1.7,-2.1,350,360,4.0,4.9,1,,1,,,,,,
2016-12-08,2.5,0.0,0.0,0.0,0.8,5.6,-3.2,270,280,6.7,8.5,1,,1,,,,,,
2016-12-09,5.5,0.0,0.0,0.0,-0.8,0.6,-6.0,290,300,10.3,14.8,,,,,,,,,
2016-12-10,3.1,0.0,0.0,0.0,-6.1,-2.7,-11.6,340,360,8.1,11.2,,,,,,,,,
2016-12-11,1.5,0.0,0.0,0.0,-7.8,-0.5,-13.2,270,260,5.4,6.3,1,,,,,,,,
2016-12-12,2.2,16.5,102.0,80.0,-2.4,0.6,-6.0,10,320,7.2,8.9,1,,,,,,,,
2016-12-13,1.9,0.0,0.0,100.0,-1.6,2.2,-4.9,230,220,6.7,9.8,,,,,,,,,
2016-12-14,3.4,0.3,0.0,80.0,0.6,3.9,-5.5,280,270,9.4,11.2,1,,,,,,,,
2016-12-15,5.8,0.0,0.0,80.0,-5.7,-3.2,-16.6,300,290,13.9,19.2,,,,,1,,,,
2016-12-16,4.7,0.0,0.0,80.0,-15.5,-12.7,-19.3,290,300,14.3,18.3,,,,,,,,,
2016-12-17,2.0,13.5,112.0,80.0,-11.3,-6.0,-16.0,310,330,5.8,7.2,1,,1,1,,,,,
2016-12-18,3.5,12.4,0.0,180.0,-0.7,9.4,-6.0,280,290,11.2,13.4,1,,,1,,,,,
2016-12-19,2.8,0.0,0.0,100.0,-5.7,-2.1,-14.9,310,310,8.1,13.0,,,,,,,,,
2016-12-20,2.3,0.0,0.0,100.0,-10.6,-1.0,-16.6,210,200,6.3,8.1,,,,,,,,,
2016-12-21,4.0,0.0,0.0,100.0,-0.4,5.0,-4.9,270,280,7.2,9.4,,,,,,,,,
2016-12-22,2.3,2.0,13.0,80.0,-0.1,0.6,-2.7,290,210,5.4,7.2,1,,,,,,,,
2016-12-23,3.0,0.0,0.0,100.0,0.4,5.0,-4.3,240,250,6.3,8.5,,,,,,,,,
2016-12-24,3.4,3.6,0.0,80.0,1.8,4.4,0.6,200,190,7.2,9.8,1,,,,,,,,
2016-12-25,4.5,0.0,0.0,50.0,1.6,4.4,-7.1,330,340,11.2,15.7,,,,,,,,,
2016-12-26,2.2,0.5,0.0,50.0,-6.0,3.9,-9.9,210,210,7.6,11.2,1,,,,,,,,
2016-12-27,4.1,3.0,0.0,50.0,6.1,11.7,-1.0,260,250,11.2,17.4,1,,,,,,,,
2016-12-28,3.2,0.0,0.0,0.0,1.6,3.9,-2.7,300,290,7.6,9.8,,,,,,,,,
